Year,State,CoC Name,Org Name,Program Name,Program Type,Award Amount
2014,IA,,"Cedar Rapids, IA",CDBG,,1050636
2014,IA,,"Council Bluffs, IA",CDBG,,877992
2014,IA,,"Davenport, IA",CDBG,,1211231
2014,IA,,"Des Moines, IA",CDBG,,3454192
2014,IA,,"Dubuque, IA",CDBG,,954448
2014,IA,,Iowa,CDBG,,21613307
2014,IA,,"Iowa City, IA",CDBG,,600387
2014,IA,,"Sioux City, IA",CDBG,,1525278
2014,IA,,"Waterloo, IA",CDBG,,1172916
2014,IA,,"West Des Moines, IA",CDBG,,234762
2014,ID,,"Boise, ID",CDBG,,1286976
2014,ID,,"Coeur d'Alene, ID",CDBG,,295366
2014,ID,,Idaho,CDBG,,7836408
2014,ID,,"Idaho Falls, ID",CDBG,,342373
2014,ID,,"Lewiston, ID",CDBG,,198024
2014,ID,,"Meridian, ID",CDBG,,300091
2014,ID,,"Nampa, ID",CDBG,,732030
2014,ID,,"Pocatello, ID",CDBG,,379650
2014,IL,,"Alton, IL",CDBG,,841043
2014,IL,,"Arlington Heights, IL",CDBG,,249710
2014,IL,,"Aurora, IL",CDBG,,1437288
2014,IL,,"Belleville, IL",CDBG,,591776
2014,IL,,"Berwyn, IL",CDBG,,1171711
2014,IL,,"Bloomington, IL",CDBG,,567978
2014,IL,,"Bolingbrook, IL",CDBG,,353843
2014,IL,,"Champaign, IL",CDBG,,688251
2014,IL,,"Chicago Heights, IL",CDBG,,547975
2014,IL,,"Chicago, IL",CDBG,,72815019
2014,IL,,"Cicero, IL",CDBG,,1516259
2014,IL,,"Cook County, IL",CDBG,,9194692
2014,IL,,"Danville, IL",CDBG,,876136
2014,IL,,"Decatur, IL",CDBG,,1220878
2014,IL,,"Dekalb, IL",CDBG,,408847
2014,IL,,"Des Plaines, IL",CDBG,,283919
2014,IL,,"Downers Grove, IL",CDBG,,167229
2014,IL,,"DuPage County, IL",CDBG,,3143042
2014,IL,,"East St. Louis, IL",CDBG,,1500096
2014,IL,,"Elgin, IL",CDBG,,786415
2014,IL,,"Evanston, IL",CDBG,,1624680
2014,IL,,"Granite City, IL",CDBG,,649701
2014,IL,,"Hoffman Estates, IL",CDBG,,251367
2014,IL,,Illinois,CDBG,,26542147
2014,IL,,"Joliet, IL",CDBG,,907998
2014,IL,,"Kane County, IL",CDBG,,1111101
2014,IL,,"Kankakee, IL",CDBG,,459334
2014,IL,,"Lake County, IL",CDBG,,2467191
2014,IL,,"Madison County, IL",CDBG,,1164522
2014,IL,,"Marion, IL",CDBG,,137477
2014,IL,,"McHenry County, IL",CDBG,,1336311
2014,IL,,"Moline, IL",CDBG,,709819
2014,IL,,"Mount Prospect, IL",CDBG,,271504
2014,IL,,"Naperville, IL",CDBG,,424250
2014,IL,,"Normal, IL",CDBG,,409101
2014,IL,,"North Chicago, IL",CDBG,,226455
2014,IL,,"Oak Lawn, IL",CDBG,,250810
2014,IL,,"Oak Park, IL",CDBG,,1542732
2014,IL,,"Palatine Village, IL",CDBG,,371466
2014,IL,,"Pekin, IL",CDBG,,350260
2014,IL,,"Peoria, IL",CDBG,,1581903
2014,IL,,"Rantoul, IL",CDBG,,300675
2014,IL,,"Rock Island, IL",CDBG,,949410
2014,IL,,"Rockford, IL",CDBG,,2091773
2014,IL,,"Schaumburg Village, IL",CDBG,,307536
2014,IL,,"Skokie, IL",CDBG,,470419
2014,IL,,"Springfield, IL",CDBG,,1038204
2014,IL,,"St. Clair County, IL",CDBG,,1174528
2014,IL,,"Urbana, IL",CDBG,,386734
2014,IL,,"Waukegan, IL",CDBG,,782734
2014,IL,,"Wheaton, IL",CDBG,,183234
2014,IL,,"Will County, IL",CDBG,,1545757
2014,IN,,"Anderson, IN",CDBG,,852336
2014,IN,,"Bloomington, IN",CDBG,,846527
2014,IN,,"Carmel, IN",CDBG,,231117
2014,IN,,"Columbus, IN",CDBG,,255254
2014,IN,,"East Chicago, IN",CDBG,,1185843
2014,IN,,"Elkhart, IN",CDBG,,746060
2014,IN,,"Evansville, IN",CDBG,,2502425
2014,IN,,"Fort Wayne, IN",CDBG,,1996227
2014,IN,,"Gary, IN",CDBG,,3140081
2014,IN,,"Goshen, IN",CDBG,,272088
2014,IN,,"Hamilton County, IN",CDBG,,625521
2014,IN,,"Hammond, IN",CDBG,,1987256
2014,IN,,Indiana,CDBG,,28023644
2014,IN,,"Indianapolis, IN",CDBG,,8404704
2014,IN,,"Kokomo, IN",CDBG,,738630
2014,IN,,"La Porte, IN",CDBG,,405970
2014,IN,,"Lafayette, IN",CDBG,,614759
2014,IN,,"Lake County, IN",CDBG,,1291279
2014,IN,,"Michigan City, IN",CDBG,,616472
2014,IN,,"Mishawaka, IN",CDBG,,464898
2014,IN,,"Muncie, IN",CDBG,,1162474
2014,IN,,"New Albany, IN",CDBG,,623011
2014,IN,,"South Bend, IN",CDBG,,2381010
2014,IN,,"Terre Haute, IN",CDBG,,1497225
2014,IN,,"West Lafayette, IN",CDBG,,332289
2014,KS,,"Johnson County, KS",CDBG,,1248781
2014,KS,,Kansas,CDBG,,13842065
2014,KS,,"Kansas City, KS",CDBG,,2056662
2014,KS,,"Lawrence, KS",CDBG,,687069
2014,KS,,"Leavenworth, KS",CDBG,,331411
2014,KS,,"Manhattan, KS",CDBG,,618545
2014,KS,,"Overland Park, KS",CDBG,,653611
2014,KS,,"Shawnee, KS",CDBG,,223799
2014,KS,,"Topeka, KS",CDBG,,1648966
2014,KS,,"Wichita, KS",CDBG,,2679109
2014,KY,,"Ashland, KY",CDBG,,526197
2014,KY,,"Bowling Green, KY",CDBG,,521283
2014,KY,,"Covington, KY",CDBG,,1420110
2014,KY,,"Elizabethtown, KY",CDBG,,167323
2014,KY,,"Henderson, KY",CDBG,,210578
2014,KY,,"Hopkinsville, KY",CDBG,,278762
2014,KY,,Kentucky,CDBG,,23581426
2014,KY,,"Lexington-Fayette County, KY",CDBG,,2044247
2014,KY,,"Louisville-Jefferson County, KY",CDBG,,10401455
2014,KY,,"Owensboro, KY",CDBG,,411628
2014,LA,,"Alexandria, LA",CDBG,,465911
2014,LA,,"Baton Rouge, LA",CDBG,,2999197
2014,LA,,"Bossier City, LA",CDBG,,463679
2014,LA,,"Houma-Terrebonne, LA",CDBG,,890389
2014,LA,,"Jefferson Parish, LA",CDBG,,2540193
2014,LA,,"Kenner, LA",CDBG,,496233
2014,LA,,"Lafayette, LA",CDBG,,1308352
2014,LA,,"Lake Charles, LA",CDBG,,653732
2014,LA,,Louisiana,CDBG,,20491516
2014,LA,,"Monroe, LA",CDBG,,667538
2014,LA,,"New Orleans, LA",CDBG,,11326874
2014,LA,,"Shreveport, LA",CDBG,,1667347
2014,LA,,"Slidell, LA",CDBG,,182222
2014,LA,,"St. Tammany Parish, LA",CDBG,,930170
2014,LA,,"Thibodaux, LA",CDBG,,143189
2014,MA,,"Arlington, MA",CDBG,,1084871
2014,MA,,"Attleboro, MA",CDBG,,374653
2014,MA,,"Barnstable, MA",CDBG,,289628
2014,MA,,"Boston, MA",CDBG,,16390443
2014,MA,,"Brockton, MA",CDBG,,1376510
2014,MA,,"Brookline, MA",CDBG,,1331951
2014,MA,,"Cambridge, MA",CDBG,,2633920
2014,MA,,"Chicopee, MA",CDBG,,1044043
2014,MA,,"Fall River, MA",CDBG,,2622477
2014,MA,,"Fitchburg, MA",CDBG,,907484
2014,MA,,"Framingham, MA",CDBG,,482021
2014,MA,,"Gloucester, MA",CDBG,,633507
2014,MA,,"Haverhill, MA",CDBG,,884637
2014,MA,,"Holyoke, MA",CDBG,,1099157
2014,MA,,"Lawrence, MA",CDBG,,1498358
2014,MA,,"Leominster, MA",CDBG,,389685
2014,MA,,"Lowell, MA",CDBG,,1972075
2014,MA,,"Lynn, MA",CDBG,,2322962
2014,MA,,"Malden, MA",CDBG,,1231341
2014,MA,,Massachusetts,CDBG,,29285932
2014,MA,,"Medford, MA",CDBG,,1439772
2014,MA,,"New Bedford, MA",CDBG,,2549733
2014,MA,,"Newton, MA",CDBG,,1789510
2014,MA,,"Northampton, MA",CDBG,,618768
2014,MA,,"Peabody, MA",CDBG,,382594
2014,MA,,"Pittsfield, MA",CDBG,,1166953
2014,MA,,"Plymouth, MA",CDBG,,327259
2014,MA,,"Quincy, MA",CDBG,,1744694
2014,MA,,"Revere, MA",CDBG,,719092
2014,MA,,"Salem, MA",CDBG,,952491
2014,MA,,"Somerville, MA",CDBG,,2373476
2014,MA,,"Springfield, MA",CDBG,,3656997
2014,MA,,"Taunton, MA",CDBG,,697886
2014,MA,,"Waltham, MA",CDBG,,959093
2014,MA,,"Westfield, MA",CDBG,,333006
2014,MA,,"Weymouth, MA",CDBG,,670311
2014,MA,,"Worcester, MA",CDBG,,4111520
2014,MA,,"Yarmouth, MA",CDBG,,137042
2014,MD,,"Annapolis, MD",CDBG,,247696
2014,MD,,"Anne Arundel County, MD",CDBG,,1777659
2014,MD,,"Baltimore County, MD",CDBG,,3681509
2014,MD,,"Baltimore, MD",CDBG,,18840431
2014,MD,,"Bowie, MD",CDBG,,170149
2014,MD,,"Cumberland, MD",CDBG,,743369
2014,MD,,"Frederick, MD",CDBG,,354627
2014,MD,,"Gaithersburg, MD",CDBG,,319894
2014,MD,,"Hagerstown, MD",CDBG,,646183
2014,MD,,"Harford County, MD",CDBG,,931409
2014,MD,,"Howard County, MD",CDBG,,1001886
2014,MD,,Maryland,CDBG,,7113827
2014,MD,,"Montgomery County, MD",CDBG,,4119530
2014,MD,,"Prince George's County, MD",CDBG,,4366283
2014,MD,,"Salisbury, MD",CDBG,,287318
2014,ME,,"Auburn, ME",CDBG,,530912
2014,ME,,"Bangor, ME",CDBG,,782864
2014,ME,,"Biddeford, ME",CDBG,,426218
2014,ME,,"Cumberland County, ME",CDBG,,1456936
2014,ME,,"Lewiston, ME",CDBG,,780767
2014,ME,,Maine,CDBG,,10936483
2014,ME,,"Portland, ME",CDBG,,1815577
2014,MI,,"Battle Creek, MI",CDBG,,1139897
2014,MI,,"Bay City, MI",CDBG,,1144293
2014,MI,,"Benton Harbor, MI",CDBG,,422626
2014,MI,,"Canton Township, MI",CDBG,,332411
2014,MI,,"Clinton Township, MI",CDBG,,502210
2014,MI,,"Dearborn Heights, MI",CDBG,,903819
2014,MI,,"Dearborn, MI",CDBG,,1737715
2014,MI,,"Detroit, MI",CDBG,,32109171
2014,MI,,"East Lansing, MI",CDBG,,424231
2014,MI,,"Farmington Hills, MI",CDBG,,316885
2014,MI,,"Flint, MI",CDBG,,3629629
2014,MI,,"Genesee County, MI",CDBG,,1691984
2014,MI,,"Grand Rapids, MI",CDBG,,3585526
2014,MI,,"Holland, MI",CDBG,,300452
2014,MI,,"Jackson, MI",CDBG,,1208299
2014,MI,,"Kalamazoo, MI",CDBG,,1578368
2014,MI,,"Kent County, MI",CDBG,,1519729
2014,MI,,"Lansing, MI",CDBG,,1870009
2014,MI,,"Lincoln Park, MI",CDBG,,701683
2014,MI,,"Livonia, MI",CDBG,,328256
2014,MI,,"Macomb County, MI",CDBG,,1691181
2014,MI,,Michigan,CDBG,,31054178
2014,MI,,"Midland, MI",CDBG,,209553
2014,MI,,"Monroe, MI",CDBG,,416754
2014,MI,,"Muskegon Heights, MI",CDBG,,391690
2014,MI,,"Muskegon, MI",CDBG,,897025
2014,MI,,"Niles, MI",CDBG,,271585
2014,MI,,"Norton Shores, MI",CDBG,,112379
2014,MI,,"Oakland County, MI",CDBG,,3707330
2014,MI,,"Pontiac, MI",CDBG,,1424639
2014,MI,,"Port Huron, MI",CDBG,,686509
2014,MI,,"Portage, MI",CDBG,,218672
2014,MI,,"Redford, MI",CDBG,,827249
2014,MI,,"Roseville, MI",CDBG,,526106
2014,MI,,"Royal Oak, MI",CDBG,,1097571
2014,MI,,"Saginaw, MI",CDBG,,2058758
2014,MI,,"Southfield, MI",CDBG,,415485
2014,MI,,"St. Clair Shores, MI",CDBG,,821617
2014,MI,,"Sterling Heights, MI",CDBG,,692850
2014,MI,,"Taylor, MI",CDBG,,477591
2014,MI,,"Warren, MI",CDBG,,897755
2014,MI,,"Washtenaw County, MI",CDBG,,1832712
2014,MI,,"Waterford Township, MI",CDBG,,406132
2014,MI,,"Wayne County, MI",CDBG,,4951200
2014,MI,,"Westland, MI",CDBG,,987385
2014,MI,,"Wyoming, MI",CDBG,,479632
2014,MN,,"Anoka County, MN",CDBG,,1136519
2014,MN,,"Bloomington, MN",CDBG,,419321
2014,MN,,"Coon Rapids, MN",CDBG,,269694
2014,MN,,"Dakota County, MN",CDBG,,1680113
2014,MN,,"Duluth, MN",CDBG,,2224734
2014,MN,,"Eden Prairie, MN",CDBG,,224976
2014,MN,,"Hennepin County, MN",CDBG,,2545275
2014,MN,,"Mankato, MN",CDBG,,372881
2014,MN,,"Minneapolis, MN",CDBG,,10722550
2014,MN,,Minnesota,CDBG,,17158792
2014,MN,,"Minnetonka, MN",CDBG,,155775
2014,MN,,"Moorhead, MN",CDBG,,228647
2014,MN,,"North Mankato, MN",CDBG,,63840
2014,MN,,"Plymouth, MN",CDBG,,236820
2014,MN,,"Ramsey County, MN",CDBG,,1095446
2014,MN,,"Rochester, MN",CDBG,,542789
2014,MN,,"St. Cloud, MN",CDBG,,536578
2014,MN,,"St. Louis County, MN",CDBG,,1821195
2014,MN,,"St. Paul, MN",CDBG,,6505834
2014,MN,,"Washington County, MN",CDBG,,692824
2014,MN,,"Woodbury, MN",CDBG,,185971
2014,MO,,"Blue Springs, MO",CDBG,,228360
2014,MO,,"Columbia, MO",CDBG,,852778
2014,MO,,"Florissant, MO",CDBG,,214078
2014,MO,,"Independence, MO",CDBG,,762612
2014,MO,,"Jefferson City, MO",CDBG,,243431
2014,MO,,"Jefferson County, MO",CDBG,,1086128
2014,MO,,"Joplin, MO",CDBG,,504300
2014,MO,,"Kansas City, MO",CDBG,,7531079
2014,MO,,"Lees Summit, MO",CDBG,,338070
2014,MO,,Missouri,CDBG,,20771388
2014,MO,,"O'Fallon, MO",CDBG,,230310
2014,MO,,"Springfield, MO",CDBG,,1250993
2014,MO,,"St. Charles County, MO",CDBG,,633571
2014,MO,,"St. Charles, MO",CDBG,,337929
2014,MO,,"St. Joseph, MO",CDBG,,1341763
2014,MO,,"St. Louis County, MO",CDBG,,4827586
2014,MO,,"St. Louis, MO",CDBG,,16683286
2014,MP,,Northern Mariana Islands,CDBG,,965461
2014,MS,,"Biloxi, MS",CDBG,,415068
2014,MS,,"Gulfport, MS",CDBG,,520651
2014,MS,,"Hattiesburg, MS",CDBG,,508306
2014,MS,,"Jackson, MS",CDBG,,1754122
2014,MS,,Mississippi,CDBG,,23486071
2014,MS,,"Moss Point, MS",CDBG,,98436
2014,MS,,"Pascagoula, MS",CDBG,,184944
2014,MT,,"Billings, MT",CDBG,,556352
2014,MT,,"Great Falls, MT",CDBG,,720280
2014,MT,,"Missoula, MT",CDBG,,557678
2014,MT,,Montana,CDBG,,5847967
2014,NC,,"Asheville, NC",CDBG,,955989
2014,NC,,"Burlington, NC",CDBG,,412593
2014,NC,,"Cary, NC",CDBG,,504385
2014,NC,,"Chapel Hill, NC",CDBG,,403505
2014,NC,,"Charlotte, NC",CDBG,,4985075
2014,NC,,"Concord, NC",CDBG,,481426
2014,NC,,"Cumberland County, NC",CDBG,,795714
2014,NC,,"Durham, NC",CDBG,,1795508
2014,NC,,"Fayetteville, NC",CDBG,,1316282
2014,NC,,"Gastonia, NC",CDBG,,706401
2014,NC,,"Goldsboro, NC",CDBG,,325648
2014,NC,,"Greensboro, NC",CDBG,,1986926
2014,NC,,"Greenville, NC",CDBG,,840143
2014,NC,,"Hickory, NC",CDBG,,310314
2014,NC,,"High Point, NC",CDBG,,809899
2014,NC,,"Jacksonville, NC",CDBG,,365744
2014,NC,,"Kannapolis, NC",CDBG,,325452
2014,NC,,"Lenoir, NC",CDBG,,155004
2014,NC,,"Mecklenburg County, NC",CDBG,,674457
2014,NC,,"Morganton, NC",CDBG,,153487
2014,NC,,"New Bern, NC",CDBG,,263375
2014,NC,,North Carolina,CDBG,,43513865
2014,NC,,"Raleigh, NC",CDBG,,2690753
2014,NC,,"Rocky Mount, NC",CDBG,,464559
2014,NC,,"Salisbury, NC",CDBG,,276749
2014,NC,,"Wake County, NC",CDBG,,1513681
2014,NC,,"Wilmington, NC",CDBG,,901544
2014,NC,,"Winston-Salem, NC",CDBG,,1959199
2014,ND,,"Bismarck, ND",CDBG,,304531
2014,ND,,"Fargo, ND",CDBG,,682044
2014,ND,,"Grand Forks, ND",CDBG,,356600
2014,ND,,North Dakota,CDBG,,3658596
2014,NE,,"Bellevue, NE",CDBG,,291824
2014,NE,,"Lincoln, NE",CDBG,,1670944
2014,NE,,Nebraska,CDBG,,10348471
2014,NE,,"Omaha, NE",CDBG,,4402203
2014,NH,,"Dover, NH",CDBG,,284090
2014,NH,,"Manchester, NH",CDBG,,1659749
2014,NH,,"Nashua, NH",CDBG,,561670
2014,NH,,New Hampshire,CDBG,,8073617
2014,NH,,"Portsmouth, NH",CDBG,,507379
2014,NH,,"Rochester, NH",CDBG,,239000
2014,NJ,,"Asbury Park, NJ",CDBG,,423711
2014,NJ,,"Atlantic City, NJ",CDBG,,1117286
2014,NJ,,"Atlantic County, NJ",CDBG,,1048743
2014,NJ,,"Bayonne, NJ",CDBG,,1437914
2014,NJ,,"Bergen County, NJ",CDBG,,8251431
2014,NJ,,"Bloomfield, NJ",CDBG,,807694
2014,NJ,,"Brick Township, NJ",CDBG,,258958
2014,NJ,,"Bridgeton, NJ",CDBG,,288339
2014,NJ,,"Burlington County, NJ",CDBG,,1263726
2014,NJ,,"Camden County, NJ",CDBG,,2127721
2014,NJ,,"Camden, NJ",CDBG,,2222868
2014,NJ,,"Cherry Hill, NJ",CDBG,,405739
2014,NJ,,"Clifton, NJ",CDBG,,1028802
2014,NJ,,"East Orange, NJ",CDBG,,1324492
2014,NJ,,"Edison, NJ",CDBG,,528289
2014,NJ,,"Elizabeth, NJ",CDBG,,2274538
2014,NJ,,"Essex County, NJ",CDBG,,4605513
2014,NJ,,"Ewing Township, NJ",CDBG,,194331
2014,NJ,,"Franklin Township, NJ",CDBG,,254170
2014,NJ,,"Gloucester County, NJ",CDBG,,1053310
2014,NJ,,"Gloucester Township, NJ",CDBG,,258151
2014,NJ,,"Hamilton Township, NJ",CDBG,,541985
2014,NJ,,"Howell Township, NJ",CDBG,,177590
2014,NJ,,"Hudson County, NJ",CDBG,,2898740
2014,NJ,,"Irvington, NJ",CDBG,,931286
2014,NJ,,"Jackson Township, NJ",CDBG,,182583
2014,NJ,,"Jersey City, NJ",CDBG,,5295945
2014,NJ,,"Lakewood Township, NJ",CDBG,,1127822
2014,NJ,,"Long Branch, NJ",CDBG,,406885
2014,NJ,,"Middlesex County, NJ",CDBG,,1590940
2014,NJ,,"Middletown, NJ",CDBG,,208259
2014,NJ,,"Millville, NJ",CDBG,,236250
2014,NJ,,"Monmouth County, NJ",CDBG,,2303330
2014,NJ,,"Morris County, NJ",CDBG,,1706404
2014,NJ,,"New Brunswick, NJ",CDBG,,763161
2014,NJ,,New Jersey,CDBG,,5965982
2014,NJ,,"Newark, NJ",CDBG,,6569453
2014,NJ,,"North Bergen, NJ",CDBG,,542133
2014,NJ,,"Ocean City, NJ",CDBG,,298159
2014,NJ,,"Ocean County, NJ",CDBG,,1043916
2014,NJ,,"Old Bridge Township, NJ",CDBG,,237176
2014,NJ,,"Parsippany-Troyhills, NJ",CDBG,,227120
2014,NJ,,"Passaic County, NJ",CDBG,,815756
2014,NJ,,"Passaic, NJ",CDBG,,1611225
2014,NJ,,"Paterson, NJ",CDBG,,2311528
2014,NJ,,"Perth Amboy, NJ",CDBG,,542023
2014,NJ,,"Sayreville, NJ",CDBG,,178474
2014,NJ,,"Somerset County, NJ",CDBG,,898675
2014,NJ,,"Toms River, NJ",CDBG,,349349
2014,NJ,,"Trenton, NJ",CDBG,,2460904
2014,NJ,,"Union City, NJ",CDBG,,992656
2014,NJ,,"Union County, NJ",CDBG,,4105540
2014,NJ,,"Union Township, NJ",CDBG,,456202
2014,NJ,,"Vineland, NJ",CDBG,,421416
2014,NJ,,"Washington Township, NJ",CDBG,,147836
2014,NJ,,"Wayne, NJ",CDBG,,158070
2014,NJ,,"Woodbridge, NJ",CDBG,,547106
2014,NM,,"Albuquerque, NM",CDBG,,3918013
2014,NM,,"Farmington, NM",CDBG,,372166
2014,NM,,"Las Cruces, NM",CDBG,,763886
2014,NM,,New Mexico,CDBG,,9016371
2014,NM,,"Rio Rancho, NM",CDBG,,422852
2014,NM,,"Santa Fe, NM",CDBG,,526401
2014,NV,,"Carson City, NV",CDBG,,362962
2014,NV,,"Clark County, NV",CDBG,,6393931
2014,NV,,"Henderson, NV",CDBG,,1194301
2014,NV,,"Las Vegas, NV",CDBG,,4624463
2014,NV,,Nevada,CDBG,,2385994
2014,NV,,"North Las Vegas, NV",CDBG,,1750765
2014,NV,,"Reno, NV",CDBG,,1837737
2014,NV,,"Sparks, NV",CDBG,,631705
2014,NY,,"Albany, NY",CDBG,,3152040
2014,NY,,"Amherst, NY",CDBG,,494500
2014,NY,,"Auburn, NY",CDBG,,845676
2014,NY,,"Babylon, NY",CDBG,,892301
2014,NY,,"Binghamton, NY",CDBG,,1776514
2014,NY,,"Buffalo, NY",CDBG,,13003257
2014,NY,,"Cheektowaga, NY",CDBG,,943802
2014,NY,,"Clay, NY",CDBG,,186740
2014,NY,,"Colonie, NY",CDBG,,324519
2014,NY,,"Dunkirk, NY",CDBG,,472735
2014,NY,,"Dutchess County, NY",CDBG,,1367024
2014,NY,,"Elmira, NY",CDBG,,1079191
2014,NY,,"Erie County, NY",CDBG,,2413637
2014,NY,,"Glens Falls, NY",CDBG,,449550
2014,NY,,"Greece, NY",CDBG,,434690
2014,NY,,"Hamburg, NY",CDBG,,373959
2014,NY,,"Huntington, NY",CDBG,,751299
2014,NY,,"Irondequoit, NY",CDBG,,815574
2014,NY,,"Islip, NY",CDBG,,1578631
2014,NY,,"Ithaca, NY",CDBG,,675538
2014,NY,,"Jamestown, NY",CDBG,,1054609
2014,NY,,"Kingston, NY",CDBG,,692072
2014,NY,,"Middletown, NY",CDBG,,516409
2014,NY,,"Monroe County, NY",CDBG,,1653925
2014,NY,,"Mount Vernon, NY",CDBG,,1000110
2014,NY,,"Nassau County, NY",CDBG,,12817907
2014,NY,,"New Rochelle, NY",CDBG,,1379644
2014,NY,,New York,CDBG,,41865858
2014,NY,,"New York, NY",CDBG,,152575507
2014,NY,,"Newburgh, NY",CDBG,,787179
2014,NY,,"Niagara Falls, NY",CDBG,,2236738
2014,NY,,"Onondaga County, NY",CDBG,,1721980
2014,NY,,"Orange County, NY",CDBG,,1451182
2014,NY,,"Poughkeepsie, NY",CDBG,,845826
2014,NY,,"Rochester, NY",CDBG,,7963860
2014,NY,,"Rockland County, NY",CDBG,,2049017
2014,NY,,"Rome, NY",CDBG,,923829
2014,NY,,"Saratoga Springs, NY",CDBG,,343087
2014,NY,,"Schenectady, NY",CDBG,,2093518
2014,NY,,"Suffolk County, NY",CDBG,,2950181
2014,NY,,"Syracuse, NY",CDBG,,4777241
2014,NY,,"Tonawanda, NY",CDBG,,1518012
2014,NY,,"Troy, NY",CDBG,,1673386
2014,NY,,"Union, NY",CDBG,,1094043
2014,NY,,"Utica, NY",CDBG,,2215778
2014,NY,,"Watertown, NY",CDBG,,796173
2014,NY,,"West Seneca, NY",CDBG,,267760
2014,NY,,"Westchester County, NY",CDBG,,4129805
2014,NY,,"White Plains, NY",CDBG,,809912
2014,NY,,"Yonkers, NY",CDBG,,3149353
2014,OH,,"Akron, OH",CDBG,,5678998
2014,OH,,"Alliance, OH",CDBG,,563288
2014,OH,,"Barberton, OH",CDBG,,614456
2014,OH,,"Bowling Green, OH",CDBG,,247480
2014,OH,,"Butler County, OH",CDBG,,1137007
2014,OH,,"Canton, OH",CDBG,,2410452
2014,OH,,"Cincinnati, OH",CDBG,,11059989
2014,OH,,"Cleveland Heights, OH",CDBG,,1476666
2014,OH,,"Cleveland, OH",CDBG,,19986578
2014,OH,,"Columbus, OH",CDBG,,6681968
2014,OH,,"Cuyahoga County, OH",CDBG,,3344918
2014,OH,,"Cuyahoga Falls, OH",CDBG,,604660
2014,OH,,"Dayton, OH",CDBG,,5125392
2014,OH,,"East Cleveland, OH",CDBG,,1001694
2014,OH,,"Elyria, OH",CDBG,,628843
2014,OH,,"Euclid, OH",CDBG,,910706
2014,OH,,"Fairborn, OH",CDBG,,253940
2014,OH,,"Franklin County, OH",CDBG,,1846700
2014,OH,,"Hamilton County, OH",CDBG,,2894289
2014,OH,,"Hamilton, OH",CDBG,,1280619
2014,OH,,"Kent, OH",CDBG,,268778
2014,OH,,"Kettering, OH",CDBG,,477554
2014,OH,,"Lake County, OH",CDBG,,1265159
2014,OH,,"Lakewood, OH",CDBG,,1838976
2014,OH,,"Lancaster, OH",CDBG,,465846
2014,OH,,"Lima, OH",CDBG,,982436
2014,OH,,"Lorain, OH",CDBG,,1178002
2014,OH,,"Mansfield, OH",CDBG,,787742
2014,OH,,"Marietta, OH",CDBG,,338935
2014,OH,,"Massillon, OH",CDBG,,611732
2014,OH,,"Mentor, OH",CDBG,,164866
2014,OH,,"Middletown, OH",CDBG,,682375
2014,OH,,"Montgomery County, OH",CDBG,,1675458
2014,OH,,"Newark, OH",CDBG,,728648
2014,OH,,Ohio,CDBG,,41831537
2014,OH,,"Parma, OH",CDBG,,828931
2014,OH,,"Sandusky, OH",CDBG,,702461
2014,OH,,"Springfield, OH",CDBG,,1596096
2014,OH,,"Stark County, OH",CDBG,,1128805
2014,OH,,"Steubenville, OH",CDBG,,588429
2014,OH,,"Summit County, OH",CDBG,,933452
2014,OH,,"Toledo, OH",CDBG,,6889058
2014,OH,,"Warren County, OH",CDBG,,734074
2014,OH,,"Warren, OH",CDBG,,1099774
2014,OH,,"Youngstown, OH",CDBG,,3288664
2014,OK,,"Edmond, OK",CDBG,,379783
2014,OK,,"Enid, OK",CDBG,,430806
2014,OK,,"Lawton, OK",CDBG,,663022
2014,OK,,"Midwest City, OK",CDBG,,365825
2014,OK,,"Moore, OK",CDBG,,297022
2014,OK,,"Norman, OK",CDBG,,721987
2014,OK,,Oklahoma,CDBG,,13115124
2014,OK,,"Oklahoma City, OK",CDBG,,4371282
2014,OK,,"Shawnee, OK",CDBG,,289180
2014,OK,,"Tulsa County, OK",CDBG,,1278377
2014,OK,,"Tulsa, OK",CDBG,,3220057
2014,OR,,"Albany, OR",CDBG,,389457
2014,OR,,"Ashland, OR",CDBG,,170078
2014,OR,,"Beaverton, OR",CDBG,,586158
2014,OR,,"Bend, OR",CDBG,,415767
2014,OR,,"Clackamas County, OR",CDBG,,2033844
2014,OR,,"Corvallis, OR",CDBG,,509401
2014,OR,,"Eugene, OR",CDBG,,1247129
2014,OR,,"Gresham, OR",CDBG,,896593
2014,OR,,"Hillsboro, OR",CDBG,,642094
2014,OR,,"Medford, OR",CDBG,,599777
2014,OR,,"Multnomah County, OR",CDBG,,294348
2014,OR,,Oregon,CDBG,,11914018
2014,OR,,"Portland, OR",CDBG,,7946039
2014,OR,,"Redmond, OR",CDBG,,190027
2014,OR,,"Salem, OR",CDBG,,1240355
2014,OR,,"Springfield, OR",CDBG,,451142
2014,OR,,"Washington County, OR",CDBG,,1851744
2014,PA,,"Abington, PA",CDBG,,705561
2014,PA,,"Allegheny County, PA",CDBG,,12648819
2014,PA,,"Allentown, PA",CDBG,,2136986
2014,PA,,"Altoona, PA",CDBG,,1456159
2014,PA,,"Beaver County, PA",CDBG,,2945356
2014,PA,,"Bensalem Township, PA",CDBG,,271482
2014,PA,,"Berks County, PA",CDBG,,2084865
2014,PA,,"Bethlehem, PA",CDBG,,1270100
